Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_351,20.0,300.0,250.0,0.0001,102.82164815857742,2.2221580549066506
Run_352,20.0,300.0,250.0,0.0032,102.50287213291666,2.3375399912230344
Run_353,20.0,300.0,300.0,1e-10,102.83279359749788,2.4355745395393114
Run_354,20.0,300.0,300.0,1e-09,102.83279359749791,2.4751015975751924
Run_355,20.0,300.0,300.0,1e-08,102.83279237186242,2.515852744129174
Run_356,20.0,300.0,300.0,1e-07,102.83278256677848,2.5578853149988956
Run_357,20.0,300.0,300.0,1e-06,102.83269064411651,2.601265199538496
Run_358,20.0,300.0,300.0,1e-05,102.83176528931916,2.646072823306592
Run_359,20.0,300.0,300.0,0.0001,102.8225105157106,2.716196277672654
Run_360,20.0,300.0,300.0,0.0032,102.50373252903304,2.8135321338435815
Run_361,20.0,300.0,350.0,1e-10,102.83340606506275,2.8983416742646804
Run_362,20.0,300.0,350.0,1e-09,102.83340606506275,2.9463351707221386
Run_363,20.0,300.0,350.0,1e-08,102.83340501451804,2.9950622904154662
Run_364,20.0,300.0,350.0,1e-07,102.83339555961565,3.042783825037307
Run_365,20.0,300.0,350.0,1e-06,102.83330311168133,3.0940843582319775
Run_366,20.0,300.0,350.0,1e-05,102.83237758179324,3.1213160811058835
Run_367,20.0,300.0,350.0,0.0001,102.82312228291231,3.1787980468789314
Run_368,20.0,300.0,350.0,0.0032,102.50433659224024,3.2957130761451894
Run_369,20.0,300.0,400.0,1e-10,102.83386265805652,3.348639334729844
Run_370,20.0,300.0,400.0,1e-09,102.83386357728315,3.4038157363615027
Run_371,20.0,300.0,400.0,1e-08,102.83386357728315,3.4579024220236607
Run_372,20.0,300.0,400.0,1e-07,102.83385438501693,3.5211950095411773
Run_373,20.0,300.0,400.0,1e-06,102.83376246235495,3.550285990226243
Run_374,20.0,300.0,400.0,1e-05,102.83283404346892,3.6112298322279166
Run_375,20.0,300.0,400.0,0.0001,102.82357743140709,3.6769654972756003
Run_376,20.0,300.0,400.0,0.0032,102.5047896396456,3.7768684299254622
Run_377,20.0,300.0,450.0,1e-10,102.83421615176016,3.8058024934525556
Run_378,20.0,300.0,450.0,1e-09,102.83421696885048,3.868533679370631
Run_379,20.0,300.0,450.0,1e-08,102.83421696885047,3.938318497071442
Run_380,20.0,300.0,450.0,1e-07,102.83420062704391,3.9717616808584992
Run_381,20.0,300.0,450.0,1e-06,102.83411074710773,4.041063712927313
Run_382,20.0,300.0,450.0,1e-05,102.83318743503625,4.111306760749676
Run_383,20.0,300.0,450.0,0.0001,102.82392980161154,4.145156970450488
Run_384,20.0,300.0,450.0,0.0032,102.50514200985003,4.29248637531218
Run_385,20.0,300.0,550.0,1e-10,102.83471695385073,4.752146486964339
Run_386,20.0,300.0,550.0,1e-09,102.83471762237919,4.821817317637131
Run_387,20.0,300.0,550.0,1e-08,102.83471762237919,4.876780637724188
Run_388,20.0,300.0,550.0,1e-07,102.83470425181018,4.915010495320252
Run_389,20.0,300.0,550.0,1e-06,102.83461734311157,5.006953043545214
Run_390,20.0,300.0,550.0,1e-05,102.83368808856498,5.049679492875576
Run_391,20.0,300.0,550.0,0.0001,102.824435654806,5.154034962537582
Run_392,20.0,300.0,550.0,0.0032,102.50564786304449,5.277376142039807
Run_393,20.0,300.0,660.0,1e-10,102.83508475592002,5.7788755115416235
Run_394,20.0,300.0,660.0,1e-09,102.8350853130271,5.893553116117629
Run_395,20.0,300.0,660.0,1e-08,102.83507974195662,5.930413925942501
Run_396,20.0,300.0,660.0,1e-07,102.83507417088622,5.987581491865013
Run_397,20.0,300.0,660.0,1e-06,102.83497946268902,6.056598412088762
Run_398,20.0,300.0,660.0,1e-05,102.83405466499875,6.137231706119025
Run_399,20.0,300.0,660.0,0.0001,102.82480111702567,6.229735000228009
Run_400,20.0,300.0,660.0,0.0032,102.50600775419376,6.368373340328175
Run_401,20.0,400.0,32.0,1e-10,102.80013945066793,0.15252388376164636
Run_402,20.0,400.0,32.0,1e-09,102.80013945066793,0.16151006099256168
Run_403,20.0,400.0,32.0,1e-08,102.80013830163463,0.17162166405462645
Run_404,20.0,400.0,32.0,1e-07,102.80012910936844,0.18308361524988545
Run_405,20.0,400.0,32.0,1e-06,102.80003718670643,0.1950228956271341
Run_406,20.0,400.0,32.0,1e-05,102.79911221492026,0.21130654867310963
Run_407,20.0,400.0,32.0,0.0001,102.78986019899152,0.23216608435354252
Run_408,20.0,400.0,32.0,0.0032,102.47117811829129,0.29361975206055885
Run_409,20.0,400.0,80.0,1e-10,102.8225111285282,0.5216845049238846
Run_410,20.0,400.0,80.0,1e-09,102.82251112852822,0.5387690072862328
Run_411,20.0,400.0,80.0,1e-08,102.82251112852822,0.5570103872525736
Run_412,20.0,400.0,80.0,1e-07,102.82250193626201,0.580599526348289
Run_413,20.0,400.0,80.0,1e-06,102.82240541746692,0.6018386927874786
Run_414,20.0,400.0,80.0,1e-05,102.82148159471399,0.6246857990779487
Run_415,20.0,400.0,80.0,0.0001,102.81222957878526,0.6544501342332675
Run_416,20.0,400.0,80.0,0.0032,102.49347855608858,0.7408428871714748
Run_417,20.0,400.0,160.0,1e-10,102.82996835448184,1.2037659201333177
Run_418,20.0,400.0,160.0,1e-09,102.82996835448182,1.2307808804677747
Run_419,20.0,400.0,160.0,1e-08,102.82996605641527,1.2590361908024545
Run_420,20.0,400.0,160.0,1e-07,102.82995686414908,1.2886192258018245
Run_421,20.0,400.0,160.0,1e-06,102.82986494148712,1.330294724546616
Run_422,20.0,400.0,160.0,1e-05,102.82893882066762,1.3633530475305982
Run_423,20.0,400.0,160.0,0.0001,102.81968450667232,1.3979836720495946
Run_424,20.0,400.0,160.0,0.0032,102.5009128013767,1.4975555220277432
Run_425,20.0,400.0,250.0,1e-10,102.8326524042889,2.0135203204850707
Run_426,20.0,400.0,250.0,1e-09,102.83265240428887,2.045562923462165
Run_427,20.0,400.0,250.0,1e-08,102.8326524042889,2.078641852405962
Run_428,20.0,400.0,250.0,1e-07,102.83264210895074,2.1303158553413732
Run_429,20.0,400.0,250.0,1e-06,102.83255092167005,2.166214796305515
Run_430,20.0,400.0,250.0,1e-05,102.83162434123724,2.203326542124383
Run_431,20.0,400.0,250.0,0.0001,102.82237030301,2.241551218686646
Run_432,20.0,400.0,250.0,0.0032,102.50359280658662,2.345148695261164
Run_433,20.0,400.0,300.0,1e-10,102.83344808685126,2.454694501562353
Run_434,20.0,400.0,300.0,1e-09,102.83344808685126,2.494389523438521
Run_435,20.0,400.0,300.0,1e-08,102.83344686121573,2.535389438575562
Run_436,20.0,400.0,300.0,1e-07,102.83343828176731,2.577759513727755
Run_437,20.0,400.0,300.0,1e-06,102.8333451334698,2.6215676403900754
Run_438,20.0,400.0,300.0,1e-05,102.83241977867252,2.6901243594688693
Run_439,20.0,400.0,300.0,0.0001,102.82316500506394,2.737626965588301
Run_440,20.0,400.0,300.0,0.0032,102.50438211584438,2.8476459887496226
Run_441,20.0,400.0,350.0,1e-10,102.83401643153833,2.9114083698899402
Run_442,20.0,400.0,350.0,1e-09,102.83401643153833,2.959096704481999
Run_443,20.0,400.0,350.0,1e-08,102.83401538099362,3.008028823642391
Run_444,20.0,400.0,350.0,1e-07,102.83400592609124,3.0591495363280967
Run_445,20.0,400.0,350.0,1e-06,102.83391347815692,3.11223987108953
Run_446,20.0,400.0,350.0,1e-05,102.83298794826881,3.167422408358591
Run_447,20.0,400.0,350.0,0.0001,102.82373264938789,3.1956883412359507
Run_448,20.0,400.0,350.0,0.0032,102.5049459081711,3.3293033591912553
Run_449,20.0,400.0,400.0,1e-10,102.83444177082703,3.386929013257436
Run_450,20.0,400.0,400.0,1e-09,102.83444269005363,3.442972608927537
Run_451,20.0,400.0,400.0,1e-08,102.83444269005363,3.472969311371749
Run_452,20.0,400.0,400.0,1e-07,102.83443349778744,3.5326580178902023
Run_453,20.0,400.0,400.0,1e-06,102.83434157512548,3.5937311228087436
Run_454,20.0,400.0,400.0,1e-05,102.83341315623942,3.6257783152030125
Run_455,20.0,400.0,400.0,0.0001,102.8241565441776,3.691692646187209
Run_456,20.0,400.0,400.0,0.0032,102.50536875241612,3.8111555679156512
Run_457,20.0,400.0,450.0,1e-10,102.83477177318372,3.849426485878749
Run_458,20.0,400.0,450.0,1e-09,102.83477259027404,3.912249323891745
Run_459,20.0,400.0,450.0,1e-08,102.834772590274,3.9496441233359922
Run_460,20.0,400.0,450.0,1e-07,102.83476441937074,4.01309549315272
Run_461,20.0,400.0,450.0,1e-06,102.83466636853127,4.05334332788914
Run_462,20.0,400.0,450.0,1e-05,102.83374305645981,4.12208507758495
Run_463,20.0,400.0,450.0,0.0001,102.82448542303506,4.158905017783961
Run_464,20.0,400.0,450.0,0.0032,102.50569763127358,4.294369486448842
Run_465,20.0,400.0,550.0,1e-10,102.83525177661139,4.795590926562819
Run_466,20.0,400.0,550.0,1e-09,102.83525244513984,4.83121252947497
Run_467,20.0,400.0,550.0,1e-08,102.83525244513984,4.917746123010288
Run_468,20.0,400.0,550.0,1e-07,102.83524575985534,4.968462562548462
Run_469,20.0,400.0,550.0,1e-06,102.83515216587222,5.026071400901843
Run_470,20.0,400.0,550.0,1e-05,102.83422291132563,5.094499280177517
Run_471,20.0,400.0,550.0,0.0001,102.82497047756662,5.153468114155264
Run_472,20.0,400.0,550.0,0.0032,102.50618268580511,5.281402184343875
Run_473,20.0,400.0,660.0,1e-10,102.83561400761023,5.857369578025036
Run_474,20.0,400.0,660.0,1e-09,102.83561456471728,5.883172083098384
Run_475,20.0,400.0,660.0,1e-08,102.83561456471728,5.969969521563067
Run_476,20.0,400.0,660.0,1e-07,102.83560342257645,6.070926526448949
Run_477,20.0,400.0,660.0,1e-06,102.83550871437926,6.1047105236122015
Run_478,20.0,400.0,660.0,1e-05,102.83458391668898,6.1297582419272825
Run_479,20.0,400.0,660.0,0.0001,102.82533036871591,6.23325400975687
Run_480,20.0,400.0,660.0,0.0032,102.50653700588397,6.374183735028834
Run_481,20.0,500.0,32.0,1e-10,102.8022686093261,0.1561469519034244
Run_482,20.0,500.0,32.0,1e-09,102.80226860932613,0.16557835899073117
Run_483,20.0,500.0,32.0,1e-08,102.80226746029287,0.175283089932009
Run_484,20.0,500.0,32.0,1e-07,102.80225826802666,0.18619624450000538
Run_485,20.0,500.0,32.0,1e-06,102.80216634536465,0.19976411385999526
Run_486,20.0,500.0,32.0,1e-05,102.80124022454515,0.21406097602811283
Run_487,20.0,500.0,32.0,0.0001,102.79198820861646,0.23549527098929274
Run_488,20.0,500.0,32.0,0.0032,102.47330382984967,0.2962788241234718
Run_489,20.0,500.0,80.0,1e-10,102.82341197061564,0.5283912438095607
Run_490,20.0,500.0,80.0,1e-09,102.82341197061564,0.5459250674662876
Run_491,20.0,500.0,80.0,1e-08,102.82340737448257,0.5646624697062907
Run_492,20.0,500.0,80.0,1e-07,102.82339818221635,0.5847317841514735
Run_493,20.0,500.0,80.0,1e-06,102.82330625955436,0.6062798011415836
Run_494,20.0,500.0,80.0,1e-05,102.82238243680143,0.6343257932544656
Run_495,20.0,500.0,80.0,0.0001,102.8131258247396,0.6597050204844277
Run_496,20.0,500.0,80.0,0.0032,102.49437480204293,0.7408493654123327
Run_497,20.0,500.0,160.0,1e-10,102.8304578426569,1.2216479824433522
Run_498,20.0,500.0,160.0,1e-09,102.8304578426569,1.2494806674774417
Run_499,20.0,500.0,160.0,1e-08,102.8304578426569,1.268751223146473
Run_500,20.0,500.0,160.0,1e-07,102.83044865039071,1.2987978609115847
Run_501,20.0,500.0,160.0,1e-06,102.83035442966218,1.3303010569826001
Run_502,20.0,500.0,160.0,1e-05,102.82943060690923,1.3633595678572588
Run_503,20.0,500.0,160.0,0.0001,102.82017399484738,1.4099719684795526
Run_504,20.0,500.0,160.0,0.0032,102.50139999148521,1.4956399767196662
Run_505,20.0,500.0,250.0,1e-10,102.83299509197276,2.0294219120148003
Run_506,20.0,500.0,250.0,1e-09,102.83299509197275,2.061976601644822
Run_507,20.0,500.0,250.0,1e-08,102.83299362121015,2.095592731795164
Run_508,20.0,500.0,250.0,1e-07,102.8329847966346,2.1303229545755404
Run_509,20.0,500.0,250.0,1e-06,102.83289213859132,2.1662219841962846
Run_510,20.0,500.0,250.0,1e-05,102.83196702892114,2.2223810639836543
Run_511,20.0,500.0,250.0,0.0001,102.82271151993127,2.2612772006778625
Run_512,20.0,500.0,250.0,0.0032,102.50393108198273,2.3638233165314886
Run_513,20.0,500.0,300.0,1e-10,102.83374714191156,2.4743900178315443
Run_514,20.0,500.0,300.0,1e-09,102.83374714191156,2.5147297049930826
Run_515,20.0,500.0,300.0,1e-08,102.83374591627607,2.5564064666254906
Run_516,20.0,500.0,300.0,1e-07,102.83373733682761,2.5994877464212105
Run_517,20.0,500.0,300.0,1e-06,102.83364418853016,2.6440437845706803
Run_518,20.0,500.0,300.0,1e-05,102.83271883373281,2.690132182831426
Run_519,20.0,500.0,300.0,0.0001,102.82346406012425,2.737634927813518
Run_520,20.0,500.0,300.0,0.0032,102.50467626836274,2.8392928710426193
Run_521,20.0,500.0,350.0,1e-10,102.83428432043895,2.933866648218914
Run_522,20.0,500.0,350.0,1e-09,102.83428432043895,2.9824898263313586
Run_523,20.0,500.0,350.0,1e-08,102.83428326989426,3.032751804620307
Run_524,20.0,500.0,350.0,1e-07,102.83427381499189,3.0585232015377986
Run_525,20.0,500.0,350.0,1e-06,102.83418136705755,3.1114004876575763
Run_526,20.0,500.0,350.0,1e-05,102.83325583716945,3.166112727842099
Run_527,20.0,500.0,350.0,0.0001,102.8240005382885,3.222523559312513
Run_528,20.0,500.0,350.0,0.0032,102.50521904979529,3.314846754210624
Run_529,20.0,500.0,400.0,1e-10,102.83468996201441,3.4087879244856816
Run_530,20.0,500.0,400.0,1e-09,102.834690881241,3.438232443776288
Run_531,20.0,500.0,400.0,1e-08,102.83468168897481,3.4975226866334017
Run_532,20.0,500.0,400.0,1e-07,102.83467249670859,3.555958586706221
Run_533,20.0,500.0,400.0,1e-06,102.83458057404661,3.5883816554440706
Run_534,20.0,500.0,400.0,1e-05,102.8336613474268,3.6527203528296828
Run_535,20.0,500.0,400.0,0.0001,102.82440473536496,3.716909903039334
Run_536,20.0,500.0,400.0,0.0032,102.50561694360347,3.8298261301282923
Run_537,20.0,500.0,450.0,1e-10,102.83500055847574,3.871411211057154
Run_538,20.0,500.0,450.0,1e-09,102.83500137556607,3.905881630799854
Run_539,20.0,500.0,450.0,1e-08,102.83500137556607,3.9710870824587468
Run_540,20.0,500.0,450.0,1e-07,102.83499320466281,4.00729737866388
Run_541,20.0,500.0,450.0,1e-06,102.83489515382334,4.076368089149504
Run_542,20.0,500.0,450.0,1e-05,102.83397184175185,4.1136296581182075
Run_543,20.0,500.0,450.0,0.0001,102.82471420832715,4.188140765304984
Run_544,20.0,500.0,450.0,0.0032,102.50592641656564,4.3178423066006
Run_545,20.0,500.0,550.0,1e-10,102.83545902043114,4.787409172636315
Run_546,20.0,500.0,550.0,1e-09,102.8354530036751,4.88052294256521
Run_547,20.0,500.0,550.0,1e-08,102.8354530036751,4.93326185923385
Run_548,20.0,500.0,550.0,1e-07,102.83544631839057,4.9569808258070704
Run_549,20.0,500.0,550.0,1e-06,102.83535272440747,5.071313509548854
Run_550,20.0,500.0,550.0,1e-05,102.83443015514536,5.08831297333789
Run_551,20.0,500.0,550.0,0.0001,102.82517103610186,5.187349342782589
Run_552,20.0,500.0,550.0,0.0032,102.50638324434036,5.294789745865991
Run_553,20.0,500.0,660.0,1e-10,102.83579785293422,5.829648972424487
Run_554,20.0,500.0,660.0,1e-09,102.83579841004125,5.911519236448272
Run_555,20.0,500.0,660.0,1e-08,102.83579841004125,5.970221758816464
Run_556,20.0,500.0,660.0,1e-07,102.83578726790041,6.080575135132016
Run_557,20.0,500.0,660.0,1e-06,102.83569255970322,6.123425681019383
Run_558,20.0,500.0,660.0,1e-05,102.83476776201294,6.211132918647731
Run_559,20.0,500.0,660.0,0.0001,102.82551421403987,6.2527345854003595
Run_560,20.0,500.0,660.0,0.0032,102.50672085120796,6.369178459910588
Run_561,20.0,600.0,32.0,1e-10,102.80382669844677,0.1591713976424892
Run_562,20.0,600.0,32.0,1e-09,102.80382554941347,0.16811944209870883
Run_563,20.0,600.0,32.0,1e-08,102.80382554941347,0.17813317880913554
Run_564,20.0,600.0,32.0,1e-07,102.80381635714728,0.18941535278140365
Run_565,20.0,600.0,32.0,1e-06,102.80372328545202,0.20222312605907058
Run_566,20.0,600.0,32.0,1e-05,102.80279831366582,0.2168868399545905
Run_567,20.0,600.0,32.0,0.0001,102.7935462977371,0.23719701438207869
Run_568,20.0,600.0,32.0,0.0032,102.47485502477072,0.29628330905945044
Run_569,20.0,600.0,80.0,1e-10,102.82405542924953,0.5352712091867018
Run_570,20.0,600.0,80.0,1e-09,102.82405542924953,0.5532722681735817
Run_571,20.0,600.0,80.0,1e-08,102.82405083311646,0.5725261792946995
Run_572,20.0,600.0,80.0,1e-07,102.82404164085025,0.5931684566379525
Run_573,20.0,600.0,80.0,1e-06,102.82394971818829,0.6153544214419197
Run_574,20.0,600.0,80.0,1e-05,102.82302589543531,0.6392593641892846
Run_575,20.0,600.0,80.0,0.0001,102.81376928337352,0.6650432487013966
Run_576,20.0,600.0,80.0,0.0032,102.49501826067682,0.7408540164570511
Run_577,20.0,600.0,160.0,1e-10,102.83079565843971,1.2307907825411681
Run_578,20.0,600.0,160.0,1e-09,102.83079565843968,1.2494847722368547
Run_579,20.0,600.0,160.0,1e-08,102.83079565843968,1.2786153389133155
Run_580,20.0,600.0,160.0,1e-07,102.83078646617348,1.3091365157980408
Run_581,20.0,600.0,160.0,1e-06,102.83069454351153,1.3411493630745162
Run_582,20.0,600.0,160.0,1e-05,102.829768422692,1.3747560107557686
Run_583,20.0,600.0,160.0,0.0001,102.82051410869673,1.4099766324572043
Run_584,20.0,600.0,160.0,0.0032,102.50173780726799,1.4953154426521098
Run_585,20.0,600.0,250.0,1e-10,102.83322453093706,2.0294264400212167
Run_586,20.0,600.0,250.0,1e-09,102.83322453093706,2.061981202286625
Run_587,20.0,600.0,250.0,1e-08,102.8332230601745,2.112819933911542
Run_588,20.0,600.0,250.0,1e-07,102.8332142355989,2.1481282479074983
Run_589,20.0,600.0,250.0,1e-06,102.83312157755564,2.1846349509986234
Run_590,20.0,600.0,250.0,1e-05,102.83219646788544,2.222386022566324
Run_591,20.0,600.0,250.0,0.0001,102.82294095889557,2.2612822464998534
Run_592,20.0,600.0,250.0,0.0032,102.50415169637148,2.36086820089451
Run_593,20.0,600.0,300.0,1e-10,102.83394324359048,2.494401534256069
Run_594,20.0,600.0,300.0,1e-09,102.83394324359048,2.5354016770317145
Run_595,20.0,600.0,300.0,1e-08,102.83394201795497,2.5777721410479324
Run_596,20.0,600.0,300.0,1e-07,102.83393343850653,2.621582638263041
Run_597,20.0,600.0,300.0,1e-06,102.83384029020904,2.666905858176236
Run_598,20.0,600.0,300.0,1e-05,102.83291493541171,2.6901373129052337
Run_599,20.0,600.0,300.0,0.0001,102.82366016180313,2.737640148944808
Run_600,20.0,600.0,300.0,0.0032,102.50487237004167,2.836299811124473
Run_601,20.0,600.0,350.0,1e-10,102.83445766031585,2.9579834201518858
Run_602,20.0,600.0,350.0,1e-09,102.83445660977112,2.982494823217211
Run_603,20.0,600.0,350.0,1e-08,102.83445660977112,3.0327569166977937
Run_604,20.0,600.0,350.0,1e-07,102.83444715486876,3.084741835379206
Run_605,20.0,600.0,350.0,1e-06,102.83435470693443,3.138537474011237
Run_606,20.0,600.0,350.0,1e-05,102.83342917704633,3.1661180647692047
Run_607,20.0,600.0,350.0,0.0001,102.8241738781654,3.2225289918169295
Run_608,20.0,600.0,350.0,0.0032,102.50538713694863,3.342657551583388
Run_609,20.0,600.0,400.0,1e-10,102.83484623053974,3.408578426673608
Run_610,20.0,600.0,400.0,1e-09,102.83483795750018,3.466020758020876
Run_611,20.0,600.0,400.0,1e-08,102.83483795750018,3.495474263323633
Run_612,20.0,600.0,400.0,1e-07,102.83482876523398,3.5559086578838994
Run_613,20.0,600.0,400.0,1e-06,102.83473684257198,3.6184666585415317
Run_614,20.0,600.0,400.0,1e-05,102.83381761595214,3.650547449639465
Run_615,20.0,600.0,400.0,0.0001,102.82456100389032,3.7161800789391
Run_616,20.0,600.0,400.0,0.0032,102.50577321212886,3.822618789161731
Run_617,20.0,600.0,450.0,1e-10,102.83513946383165,3.868752732356826
Run_618,20.0,600.0,450.0,1e-09,102.83514028092198,3.933747204452263
Run_619,20.0,600.0,450.0,1e-08,102.83514028092196,3.9686744272718206
Run_620,20.0,600.0,450.0,1e-07,102.83513211001866,4.036250316209166
Run_621,20.0,600.0,450.0,1e-06,102.83504223008251,4.073797335790292
Run_622,20.0,600.0,450.0,1e-05,102.83411074710773,4.1441269437039665
Run_623,20.0,600.0,450.0,0.0001,102.8248612845863,4.184711302832039
Run_624,20.0,600.0,450.0,0.0032,102.50607349282481,4.304003059860764
Run_625,20.0,600.0,550.0,1e-10,102.83557935555227,4.82014414353081
Run_626,20.0,600.0,550.0,1e-09,102.83558002408071,4.871617081486157
Run_627,20.0,600.0,550.0,1e-08,102.83558002408073,4.948807259224426
Run_628,20.0,600.0,550.0,1e-07,102.8355666535117,4.9891821767466915
Run_629,20.0,600.0,550.0,1e-06,102.83547305952861,5.046761730265475
Run_630,20.0,600.0,550.0,1e-05,102.83455049026651,5.128454400958571
Run_631,20.0,600.0,550.0,0.0001,102.8252980565075,5.17592408044752
Run_632,20.0,600.0,550.0,0.0032,102.5065035794615,5.280075314552468
Run_633,20.0,600.0,660.0,1e-10,102.83590370327225,5.852466668542158
Run_634,20.0,600.0,660.0,1e-09,102.8359042603793,5.934246669877692
Run_635,20.0,600.0,660.0,1e-08,102.8359042603793,5.99770420098831
Run_636,20.0,600.0,660.0,1e-07,102.83589311823846,6.0825322439292675
Run_637,20.0,600.0,660.0,1e-06,102.83580398111167,6.116280784547187
Run_638,20.0,600.0,660.0,1e-05,102.83487918342142,6.204993883945651
Run_639,20.0,600.0,660.0,0.0001,102.82562006437792,6.287397046580128
Run_640,20.0,600.0,660.0,0.0032,102.50683227261644,6.375168539835624
Run_641,20.0,800.0,32.0,1e-10,102.80617876956029,0.16475539724919136
Run_642,20.0,800.0,32.0,1e-09,102.80617876956029,0.17344146827051082
Run_643,20.0,800.0,32.0,1e-08,102.806177620527,0.18309438744734652
Run_644,20.0,800.0,32.0,1e-07,102.80616842826082,0.1938850861309521
Run_645,20.0,800.0,32.0,1e-06,102.80607535656554,0.20732557692354997
Run_646,20.0,800.0,32.0,1e-05,102.80515038477932,0.22126821781484787
Run_647,20.0,800.0,32.0,0.0001,102.79589836885059,0.24244727810606084
Run_648,20.0,800.0,32.0,0.0032,102.47719905265123,0.29629008629603976
Run_649,20.0,800.0,80.0,1e-10,102.82501142493416,0.54593355952262
Run_650,20.0,800.0,80.0,1e-09,102.82501142493419,0.5608215366287465
Run_651,20.0,800.0,80.0,1e-08,102.82501142493419,0.580613696475518
Run_652,20.0,800.0,80.0,1e-07,102.825002232668,0.6018538924305883
Run_653,20.0,800.0,80.0,1e-06,102.82491031000598,0.619998177667698
Run_654,20.0,800.0,80.0,1e-05,102.82398189111994,0.6442721750503403
Run_655,20.0,800.0,80.0,0.0001,102.81472987519125,0.6704705734942059
Run_656,20.0,800.0,80.0,0.0032,102.49596966022835,0.7476156478962374
Run_657,20.0,800.0,160.0,1e-10,102.83128974274784,1.2400732868233497
Run_658,20.0,800.0,160.0,1e-09,102.83128974274784,1.268761487364683
Run_659,20.0,800.0,160.0,1e-08,102.83128974274784,1.298808484311255
